N,Method,Metric,Bias,Variance
100,5-Fold CV,RMSE,-0.05171609932157095,0.002644991384462757
100,5-Fold CV,Correlation,0.13856232612437586,0.0
100,5-Fold CV,R2,-0.002915488187173715,0.0
100,5-Fold CV,RMSE,-0.0018574598038830215,0.0010615292489007644
100,5-Fold CV,Correlation,0.2933507862830952,0.0
100,5-Fold CV,R2,0.2128461990816024,0.0
100,5-Fold CV,RMSE,-0.030290658290979877,0.0016133319123518282
100,5-Fold CV,Correlation,-0.059212893629647996,0.0
100,5-Fold CV,R2,-0.20585549230295744,0.0
100,5-Fold CV,RMSE,0.011979176283220372,0.0019361499096650406
100,5-Fold CV,Correlation,-0.21509138504880856,0.0
100,5-Fold CV,R2,-0.23271604339211124,0.0
100,5-Fold CV,RMSE,0.017861529613256544,0.001135172495241967
100,5-Fold CV,Correlation,-0.12930562424624792,0.0
100,5-Fold CV,R2,-0.12535800793339114,0.0
100,5-Fold CV,RMSE,0.005254476750360115,0.0015677275260382682
100,5-Fold CV,Correlation,-0.046080484935925786,0.0
100,5-Fold CV,R2,-0.139616347880972,0.0
100,5-Fold CV,RMSE,0.013608933201127271,0.0010156169235636969
100,5-Fold CV,Correlation,0.10662289704315536,0.0
100,5-Fold CV,R2,-0.020479774130976902,0.0
100,5-Fold CV,RMSE,-0.0008441329977146861,0.0027397548677948517
100,5-Fold CV,Correlation,-0.0782986913833878,0.0
100,5-Fold CV,R2,-0.15259201987859422,0.0
100,5-Fold CV,RMSE,0.006819425679248814,0.0006695456378579242
100,5-Fold CV,Correlation,-0.17063360895978374,0.0
100,5-Fold CV,R2,-0.26441090784473986,0.0
100,5-Fold CV,RMSE,0.05243435827793669,0.0004072257294581521
100,5-Fold CV,Correlation,0.05528357237121635,0.0
100,5-Fold CV,R2,0.026329618963692916,0.0
100,5-Fold CV,RMSE,-0.006906711829400836,0.00021220859678807886
100,5-Fold CV,Correlation,0.044487020123086495,0.0
100,5-Fold CV,R2,-0.06009734382189458,0.0
100,5-Fold CV,RMSE,-0.009007572897644589,0.0007691218551205411
100,5-Fold CV,Correlation,0.10192850621277467,0.0
100,5-Fold CV,R2,0.01635900276399005,0.0
100,5-Fold CV,RMSE,0.0064593046995273795,0.0014080250654949153
100,5-Fold CV,Correlation,-0.14348170190881582,0.0
100,5-Fold CV,R2,-0.12718326435674124,0.0
100,5-Fold CV,RMSE,0.026425416246586952,0.0010072556130565037
100,5-Fold CV,Correlation,-0.34633688851654176,0.0
100,5-Fold CV,R2,-0.5496076028945085,0.0
100,5-Fold CV,RMSE,0.06336777882210204,0.0007246462775192513
100,5-Fold CV,Correlation,0.1300661316727317,0.0
100,5-Fold CV,R2,0.04384352243445412,0.0
100,5-Fold CV,RMSE,-0.016168852607028328,0.0011697620370240236
100,5-Fold CV,Correlation,-0.13523229742787257,0.0
100,5-Fold CV,R2,-0.3057025549150568,0.0
100,5-Fold CV,RMSE,0.029206393348063686,0.0008063661682258725
100,5-Fold CV,Correlation,-0.1595829244920815,0.0
100,5-Fold CV,R2,-0.116625759630646,0.0
100,5-Fold CV,RMSE,0.03674787383735462,0.0008855247829160209
100,5-Fold CV,Correlation,0.1936255530221781,0.0
100,5-Fold CV,R2,-0.03126732062192905,0.0
100,5-Fold CV,RMSE,-0.00932971229791113,0.0002876968948167242
100,5-Fold CV,Correlation,-0.08457235594851482,0.0
100,5-Fold CV,R2,-0.09954119919800711,0.0
100,5-Fold CV,RMSE,0.023563191852655596,0.0015102846475071637
100,5-Fold CV,Correlation,0.1447338923365372,0.0
100,5-Fold CV,R2,-0.026557675478625545,0.0
100,5-Fold CV,RMSE,-0.00739651035233696,0.0005752993861782871
100,5-Fold CV,Correlation,0.01555329841024413,0.0
100,5-Fold CV,R2,-0.26935658747961405,0.0
100,5-Fold CV,RMSE,0.0036932071784654408,0.0017561353958967644
100,5-Fold CV,Correlation,-0.09637869618549949,0.0
100,5-Fold CV,R2,-0.07473499724964802,0.0
100,5-Fold CV,RMSE,0.021948623927805277,0.0010377068373564004
100,5-Fold CV,Correlation,-0.10084674799241973,0.0
100,5-Fold CV,R2,-0.1982261039855418,0.0
100,5-Fold CV,RMSE,0.026618996611346535,0.003927653697221016
100,5-Fold CV,Correlation,-0.17216509108897887,0.0
100,5-Fold CV,R2,-0.30211674707822156,0.0
100,5-Fold CV,RMSE,0.005572862644974197,0.0010345799167051314
100,5-Fold CV,Correlation,-0.26835178540165344,0.0
100,5-Fold CV,R2,-0.21292280212188402,0.0
100,5-Fold CV,RMSE,0.033461516617087295,0.0006885556476539751
100,5-Fold CV,Correlation,-0.2652195050470519,0.0
100,5-Fold CV,R2,-0.23317413718687424,0.0
100,5-Fold CV,RMSE,0.02090481443677672,0.001868397459014875
100,5-Fold CV,Correlation,0.046230011186963876,0.0
100,5-Fold CV,R2,0.04341051050952091,0.0
100,5-Fold CV,RMSE,-0.03097678229342299,0.0008525849222003909
100,5-Fold CV,Correlation,-0.0454597156454071,0.0
100,5-Fold CV,R2,-0.12094745177701272,0.0
100,5-Fold CV,RMSE,0.04310473224432315,0.0001539646956063234
100,5-Fold CV,Correlation,0.16046648336700556,0.0
100,5-Fold CV,R2,0.058643324769974164,0.0
100,5-Fold CV,RMSE,-0.017695157496537106,0.00044026501499440883
100,5-Fold CV,Correlation,-0.13078244704336683,0.0
100,5-Fold CV,R2,-0.14668211148000088,0.0
100,5-Fold CV,RMSE,0.009263171327048292,0.0014466544045197054
100,5-Fold CV,Correlation,-0.026406278441239887,0.0
100,5-Fold CV,R2,-0.1859480329694176,0.0
100,5-Fold CV,RMSE,-0.02017995460487365,0.0014148396052416062
100,5-Fold CV,Correlation,0.0489986969853565,0.0
100,5-Fold CV,R2,-0.027493489353951545,0.0
100,5-Fold CV,RMSE,-0.007270243447315916,0.0001979816503849523
100,10-Fold CV,Correlation,0.22851687915018865,0.0
100,10-Fold CV,R2,-0.03204629005996129,0.0
100,10-Fold CV,RMSE,-0.02585778739924466,0.0013438130019861054
100,10-Fold CV,Correlation,-0.08483299111551365,0.0
100,10-Fold CV,R2,-0.09683009471348047,0.0
100,10-Fold CV,RMSE,0.0463908272890039,0.0011368772986241065
100,10-Fold CV,Correlation,-0.16750209294584373,0.0
100,10-Fold CV,R2,-0.14417899427398456,0.0
100,10-Fold CV,RMSE,0.020589510796349908,0.0029161356869295127
100,10-Fold CV,Correlation,-0.167432639540882,0.0
100,10-Fold CV,R2,-0.37991038005979216,0.0
100,10-Fold CV,RMSE,-0.004006885039561814,0.0032833543988978363
100,10-Fold CV,Correlation,-0.15194912250930614,0.0
100,10-Fold CV,R2,-0.2662359534720682,0.0
100,10-Fold CV,RMSE,0.026559595875577047,0.0032504275690591715
100,10-Fold CV,Correlation,-0.0910312921043111,0.0
100,10-Fold CV,R2,-0.2973132338547409,0.0
100,10-Fold CV,RMSE,0.003209831493403703,0.0027143163767849804
100,10-Fold CV,Correlation,0.04640144512930327,0.0
100,10-Fold CV,R2,-0.22073721672774674,0.0
100,10-Fold CV,RMSE,-0.009508133111412131,0.0032066960204097258
100,10-Fold CV,Correlation,-0.13916274290121824,0.0
100,10-Fold CV,R2,-0.24967954727905772,0.0
100,10-Fold CV,RMSE,9.485670713982319e-05,0.0015220728954159122
100,10-Fold CV,Correlation,-0.08446125659711866,0.0
100,10-Fold CV,R2,-0.20230224145612902,0.0
100,10-Fold CV,RMSE,-0.018860517183925507,0.003136572277000029
100,10-Fold CV,Correlation,-0.14342787363476353,0.0
100,10-Fold CV,R2,-0.33007232375978124,0.0
100,10-Fold CV,RMSE,0.023810474408281435,0.001655869428815611
100,10-Fold CV,Correlation,-0.08810643772164486,0.0
100,10-Fold CV,R2,-0.13144227778410777,0.0
100,10-Fold CV,RMSE,0.028343705982563694,0.0034437047209396206
100,10-Fold CV,Correlation,-0.056341609937507565,0.0
100,10-Fold CV,R2,-0.20944992249459488,0.0
100,10-Fold CV,RMSE,0.028541838875770553,0.00166144059673331
100,10-Fold CV,Correlation,0.04998097654712895,0.0
100,10-Fold CV,R2,-0.060709661635750894,0.0
100,10-Fold CV,RMSE,-0.02506417873306338,0.001293274416157515
100,10-Fold CV,Correlation,0.014280157638441924,0.0
100,10-Fold CV,R2,-0.1614485696583271,0.0
100,10-Fold CV,RMSE,-0.0016928630941834277,0.0025917357726789854
100,10-Fold CV,Correlation,0.02921146191653933,0.0
100,10-Fold CV,R2,-0.07321763782594806,0.0
100,10-Fold CV,RMSE,-0.0015501014314421857,0.001284663149458045
100,10-Fold CV,Correlation,0.0825685902439604,0.0
100,10-Fold CV,R2,-0.15401595087525605,0.0
100,10-Fold CV,RMSE,-0.007203558881020311,0.0019744032621269807
100,10-Fold CV,Correlation,-0.0980416927401519,0.0
100,10-Fold CV,R2,-0.2265611859052159,0.0
100,10-Fold CV,RMSE,0.01300474326625406,0.0030616095291605273
100,10-Fold CV,Correlation,0.0963444114586033,0.0
100,10-Fold CV,R2,0.03587744451990363,0.0
100,10-Fold CV,RMSE,-0.021709845195228006,0.003156661746012169
100,10-Fold CV,Correlation,0.11804869629597972,0.0
100,10-Fold CV,R2,-0.1059460824900712,0.0
100,10-Fold CV,RMSE,-0.017703207699524326,0.0025072551286275096
100,10-Fold CV,Correlation,-0.0015681437670236227,0.0
100,10-Fold CV,R2,-0.18657321385992598,0.0
100,10-Fold CV,RMSE,0.0023169546783818884,0.0030590906824545924
100,10-Fold CV,Correlation,0.007615839148465809,0.0
100,10-Fold CV,R2,-0.1402777881864491,0.0
100,10-Fold CV,RMSE,-0.008565037183220048,0.0017375280366662318
100,10-Fold CV,Correlation,0.24931835387495563,0.0
100,10-Fold CV,R2,-0.5336556336021818,0.0
100,10-Fold CV,RMSE,-0.01619005073632962,0.0021503765511695387
100,10-Fold CV,Correlation,-0.26692312241240435,0.0
100,10-Fold CV,R2,-0.2227927907455195,0.0
100,10-Fold CV,RMSE,0.03075515196804024,0.0012399402054226812
100,10-Fold CV,Correlation,-0.12116661908290847,0.0
100,10-Fold CV,R2,-0.35642361113999554,0.0
100,10-Fold CV,RMSE,0.009470751716757764,0.004896670940175778
100,10-Fold CV,Correlation,0.14870714915500993,0.0
100,10-Fold CV,R2,-0.008553990713330378,0.0
100,10-Fold CV,RMSE,-0.007105493314299438,0.004974819571853193
100,10-Fold CV,Correlation,0.08947589379217083,0.0
100,10-Fold CV,R2,-0.14383672585866253,0.0
100,10-Fold CV,RMSE,-0.0033362254354868948,0.0014466918191914095
100,10-Fold CV,Correlation,-0.27631951063403226,0.0
100,10-Fold CV,R2,-0.2487638385720045,0.0
100,10-Fold CV,RMSE,0.03363337414539358,0.0023925049926925754
100,10-Fold CV,Correlation,-0.1135360516180748,0.0
100,10-Fold CV,R2,-0.25732690397239805,0.0
100,10-Fold CV,RMSE,0.01254295268518607,0.0002595397923745464
100,10-Fold CV,Correlation,0.0034580245435566134,0.0
100,10-Fold CV,R2,-0.049016800014744163,0.0
100,10-Fold CV,RMSE,-0.0016286148650177523,0.0027530664339530365
100,10-Fold CV,Correlation,-0.13667841389413357,0.0
100,10-Fold CV,R2,-0.4356691811959555,0.0
100,10-Fold CV,RMSE,0.026289898378147436,0.0013684030676646265
100,10-Fold CV,Correlation,0.13274396052189527,0.0
100,10-Fold CV,R2,-0.054823797795961526,0.0
100,10-Fold CV,RMSE,-0.01819492260661837,0.0024893801494036754
100,10-Fold CV,Correlation,-0.06788046357281098,0.0
100,10-Fold CV,R2,-0.24616990760330212,0.0
100,10-Fold CV,RMSE,0.019388066206712573,0.0006519833502901375
100,10-Fold CV,Correlation,-0.03142359526269946,0.0
100,10-Fold CV,R2,-0.31528773473422234,0.0
100,10-Fold CV,RMSE,0.005058352362779295,0.0020237937427521144
100,10-Fold CV,Correlation,0.21001004045788751,0.0
100,10-Fold CV,R2,-0.10845950012882885,0.0
100,10-Fold CV,RMSE,-0.018401486409686973,0.0014265050620160223
100,10-Fold CV,Correlation,0.23228726622027618,0.0
100,10-Fold CV,R2,-0.08742911558808003,0.0
100,10-Fold CV,RMSE,-0.005583584717031187,0.0062366335348817605
100,10-Fold CV,Correlation,0.2443116027663772,0.0
100,10-Fold CV,R2,-0.11380515097472732,0.0
100,10-Fold CV,RMSE,-0.002805358765892496,0.0030514363487652214
100,10-Fold CV,Correlation,0.16986620578164238,0.0
100,10-Fold CV,R2,-0.048400948817279854,0.0
100,10-Fold CV,RMSE,-0.02310071710953171,0.0026063420723568304
100,10-Fold CV,Correlation,0.007994886872820187,0.0
100,10-Fold CV,R2,-0.12861926718558334,0.0
100,10-Fold CV,RMSE,-0.01737641806059037,0.0013476648069664734
100,10-Fold CV,Correlation,-0.04074713310077234,0.0
100,10-Fold CV,R2,-0.16300144621713425,0.0
100,10-Fold CV,RMSE,-0.011935363317437608,0.004704544098954141
100,10-Fold CV,Correlation,-0.14294274288453168,0.0
100,10-Fold CV,R2,-0.20858265326268138,0.0
100,10-Fold CV,RMSE,0.010675939626670294,0.001023396520393358
100,10-Fold CV,Correlation,0.3060281797161479,0.0
100,10-Fold CV,R2,0.10193755101851587,0.0
100,10-Fold CV,RMSE,-0.0482233932562125,0.0025685027244236164
100,10-Fold CV,Correlation,-0.14674314724719992,0.0
100,10-Fold CV,R2,-0.14421788187634196,0.0
100,10-Fold CV,RMSE,0.027242120484188337,0.003001164302745163
100,10-Fold CV,Correlation,-0.05012404656092926,0.0
100,10-Fold CV,R2,-0.35559848532714444,0.0
100,10-Fold CV,RMSE,-0.00937866234257173,0.003582900323547507
100,10-Fold CV,Correlation,-0.2188473775409229,0.0
100,10-Fold CV,R2,-0.24710098983433296,0.0
100,10-Fold CV,RMSE,0.01658959767857765,0.0021067682020053545
100,10-Fold CV,Correlation,-0.06897857040065136,0.0
100,10-Fold CV,R2,-0.3814980222311706,0.0
100,10-Fold CV,RMSE,0.006185831961440347,0.0014955248779986094
100,10-Fold CV,Correlation,0.09886953447507446,0.0
100,10-Fold CV,R2,0.01351669301138747,0.0
100,10-Fold CV,RMSE,-0.007061897064852274,0.004372755997759674
100,10-Fold CV,Correlation,0.14994745660406797,0.0
100,10-Fold CV,R2,-0.28867904341955747,0.0
100,10-Fold CV,RMSE,-0.006158245676830765,0.0016044131465957686
100,10-Fold CV,Correlation,-0.5357692380382764,0.0
100,10-Fold CV,R2,-0.4208236930246578,0.0
100,10-Fold CV,RMSE,0.03371975614763428,0.0007327179628228152
100,10-Fold CV,Correlation,0.0899477899353811,0.0
100,10-Fold CV,R2,0.006758755663896249,0.0
100,10-Fold CV,RMSE,-0.0074582892990512906,0.002294022946038495
100,10-Fold CV,Correlation,0.14215091334586982,0.0
100,10-Fold CV,R2,-0.12754091669651124,0.0
100,10-Fold CV,RMSE,-0.0005893683444627706,0.000848528052038672
100,10-Fold CV,Correlation,-0.2624791491605823,0.0
100,10-Fold CV,R2,-0.39710220877764196,0.0
100,10-Fold CV,RMSE,0.003233844327891089,0.0043287157589544396
100,10-Fold CV,Correlation,0.0854351931808498,0.0
100,10-Fold CV,R2,-0.6210049387408229,0.0
100,10-Fold CV,RMSE,0.0016317525082125695,0.0015718189312388174
100,10-Fold CV,Correlation,0.0959663528880064,0.0
100,10-Fold CV,R2,-0.09445329458107773,0.0
100,10-Fold CV,RMSE,0.015186334480235986,0.00214576342860796
100,10-Fold CV,Correlation,0.1683324528367031,0.0
100,10-Fold CV,R2,0.09502068319115187,0.0
100,10-Fold CV,RMSE,-0.07035167400793485,0.003092952138147792
100,10-Fold CV,Correlation,-0.013576336923935704,0.0
100,10-Fold CV,R2,-0.11581010050214817,0.0
100,10-Fold CV,RMSE,-0.0142770578835541,0.0024162285630427082
100,10-Fold CV,Correlation,-0.07361149107652824,0.0
100,10-Fold CV,R2,-0.31747727117449687,0.0
100,10-Fold CV,RMSE,0.04963689843128094,0.0030579520451768406
100,10-Fold CV,Correlation,-0.15942976088248412,0.0
100,10-Fold CV,R2,-0.19249873171112294,0.0
100,10-Fold CV,RMSE,-0.009651186859622518,0.0012952937545237827
100,10-Fold CV,Correlation,0.010664165973923799,0.0
100,10-Fold CV,R2,-0.13935929043566958,0.0
100,10-Fold CV,RMSE,-0.008060400035007187,0.0014345246118005453
100,10-Fold CV,Correlation,0.010170504556609151,0.0
100,10-Fold CV,R2,-0.17677477620596155,0.0
100,10-Fold CV,RMSE,-0.0047582039863917625,0.0010348591090435038
100,10-Fold CV,Correlation,0.0984391164986066,0.0
100,10-Fold CV,R2,-0.0940554505679105,0.0
100,10-Fold CV,RMSE,-0.025269072026085138,0.0017228173922630824
100,10-Fold CV,Correlation,-0.028684787554533554,0.0
100,10-Fold CV,R2,-0.18156426358363234,0.0
100,10-Fold CV,RMSE,0.0035053633929917893,0.0038695207449419323
100,10-Fold CV,Correlation,-0.07276446922765059,0.0
100,10-Fold CV,R2,-0.2803091246619791,0.0
100,10-Fold CV,RMSE,0.004937945774465158,0.0008129962993767675
100,10-Fold CV,Correlation,0.00468983490802289,0.0
100,10-Fold CV,R2,-0.4392947521374671,0.0
100,10-Fold CV,RMSE,0.01195190273937996,0.0009323672646552852
100,10-Fold CV,Correlation,-0.03851049585076008,0.0
100,10-Fold CV,R2,-0.3859515556265192,0.0
100,10-Fold CV,RMSE,-0.0019422941329441112,0.0019031253466023673
100,10-Fold CV,Correlation,-0.1369369845475536,0.0
100,10-Fold CV,R2,-0.2462557577084267,0.0
100,10-Fold CV,RMSE,0.01984063496820271,0.0019884507039757255
100,10-Fold CV,Correlation,-0.04944872203391045,0.0
100,10-Fold CV,R2,-0.28471093915671536,0.0
100,10-Fold CV,RMSE,-0.001092434161186262,0.00099967639370069
100,10-Fold CV,Correlation,-0.2096207900930764,0.0
100,10-Fold CV,R2,-0.18934499982140304,0.0
100,10-Fold CV,RMSE,0.020172447742488775,0.0031858135518087515
100,10-Fold CV,Correlation,0.3559343510599624,0.0
100,10-Fold CV,R2,0.21470353038670772,0.0
100,10-Fold CV,RMSE,-0.060686610016149,0.004457217334368153
100,10-Fold CV,Correlation,0.10291073322708957,0.0
100,10-Fold CV,R2,-0.007626894502824028,0.0
100,10-Fold CV,RMSE,-0.010116890099230225,0.0015471031918863854
100,10-Fold CV,Correlation,0.24255408549951238,0.0
100,10-Fold CV,R2,0.07529073243176607,0.0
100,10-Fold CV,RMSE,-0.02965664689450076,0.002271741471695671
100,10-Fold CV,Correlation,-0.07987720139593371,0.0
100,10-Fold CV,R2,-0.3872472287240437,0.0
100,10-Fold CV,RMSE,0.006338263533931299,0.002437886819373672
100,10-Fold CV,Correlation,-0.24889105851707985,0.0
100,10-Fold CV,R2,-0.28053718930667704,0.0
100,10-Fold CV,RMSE,0.013702771742050868,0.002772982663661504
100,10-Fold CV,Correlation,-0.11999173951210552,0.0
100,10-Fold CV,R2,-0.11740372140588064,0.0
100,10-Fold CV,RMSE,-0.0009915853128527052,0.002936367095540675
100,10-Fold CV,Correlation,0.018475384142632445,0.0
100,10-Fold CV,R2,-0.07978507669871214,0.0
100,10-Fold CV,RMSE,0.004240199099278141,0.0025002519344814195
100,10-Fold CV,Correlation,0.06732059131787993,0.0
100,10-Fold CV,R2,-0.11735009055997209,0.0
100,10-Fold CV,RMSE,-0.00039709104873719703,0.003067151390556141
100,10-Fold CV,Correlation,-0.04477774960037925,0.0
100,10-Fold CV,R2,-0.3811645942740732,0.0
100,10-Fold CV,RMSE,0.0033283595264373966,0.0030654095541337617
100,10-Fold CV,Correlation,-0.20635604218084472,0.0
100,10-Fold CV,R2,-1.0010497903169657,0.0
100,10-Fold CV,RMSE,0.05838847215473775,0.001555376516046584
100,10-Fold CV,Correlation,0.06173408364456057,0.0
100,10-Fold CV,R2,0.009766324956787573,0.0
100,10-Fold CV,RMSE,-0.011048868762882802,0.0028576459207707
100,10-Fold CV,Correlation,0.001133958684767707,0.0
100,10-Fold CV,R2,-0.25365410421158563,0.0
100,10-Fold CV,RMSE,-0.004076056697146668,0.000733329346186433
100,10-Fold CV,Correlation,0.09852373761399429,0.0
100,10-Fold CV,R2,-0.08503726175497225,0.0
100,10-Fold CV,RMSE,0.003783506673352588,0.0036385169272668506
100,10-Fold CV,Correlation,-0.10933858075205949,0.0
100,10-Fold CV,R2,-0.21479444005478485,0.0
100,10-Fold CV,RMSE,0.022238219591947828,0.004781893129021256
100,10-Fold CV,Correlation,-0.3360618153213066,0.0
100,10-Fold CV,R2,-0.5567989254537202,0.0
100,10-Fold CV,RMSE,0.04902804558139601,0.0023753132907632203
100,10-Fold CV,Correlation,0.08318406915281269,0.0
100,10-Fold CV,R2,-0.027189469060285076,0.0
100,10-Fold CV,RMSE,-0.0159623089244883,0.0034919393333746997
100,10-Fold CV,Correlation,-0.10336723360615993,0.0
100,10-Fold CV,R2,-0.3156652829505435,0.0
100,10-Fold CV,RMSE,0.015109509277174471,0.0039398651418275496
100,10-Fold CV,Correlation,-0.09916903894035785,0.0
100,10-Fold CV,R2,-0.18340689832203108,0.0
100,10-Fold CV,RMSE,0.025176823001709203,0.0015515395804249366
100,10-Fold CV,Correlation,0.18919128305482957,0.0
100,10-Fold CV,R2,-0.2885261654027325,0.0
100,10-Fold CV,RMSE,-0.015315533643090296,0.002248124679682251
100,10-Fold CV,Correlation,-0.07409306689986872,0.0
100,10-Fold CV,R2,-0.12379914824329158,0.0
100,10-Fold CV,RMSE,0.017201040115970512,0.00228812461086257
100,10-Fold CV,Correlation,0.07034759118800633,0.0
100,10-Fold CV,R2,-0.2755612141905727,0.0
100,10-Fold CV,RMSE,0.0009135816850699419,0.0005086390762946997
100,10-Fold CV,Correlation,-0.03828158657564491,0.0
100,10-Fold CV,R2,-0.9258567525230501,0.0
100,10-Fold CV,RMSE,0.004325485368248394,0.0038387820078354595
100,10-Fold CV,Correlation,-0.044768683367102456,0.0
100,10-Fold CV,R2,-0.10861588683283915,0.0
100,10-Fold CV,RMSE,0.013689087170718817,0.002256649873866197
100,10-Fold CV,Correlation,-0.039728917678206827,0.0
100,10-Fold CV,R2,-0.20267099060543498,0.0
100,10-Fold CV,RMSE,0.012486151158303538,0.004472452603284433
100,10-Fold CV,Correlation,-0.13924006839795278,0.0
100,10-Fold CV,R2,-0.45772211368389937,0.0
100,10-Fold CV,RMSE,-0.003131505818159408,0.0020910967353335525
100,10-Fold CV,Correlation,-0.38428648033816304,0.0
100,10-Fold CV,R2,-0.43837229091214586,0.0
100,10-Fold CV,RMSE,0.035965795245175625,0.0023656564322799825
100,10-Fold CV,Correlation,-0.2733676646264265,0.0
100,10-Fold CV,R2,-0.4392447713705729,0.0
100,10-Fold CV,RMSE,0.014043374829550037,0.0022461918986879147
100,10-Fold CV,Correlation,-0.05325258952655301,0.0
100,10-Fold CV,R2,-0.044096379223125454,0.0
100,10-Fold CV,RMSE,-0.02797652424818342,0.0024356076244129456
100,10-Fold CV,Correlation,-0.0788011764929478,0.0
100,10-Fold CV,R2,-0.1371890275917244,0.0
100,10-Fold CV,RMSE,0.03468776625440961,0.0016709322557813076
100,10-Fold CV,Correlation,0.17796551382368608,0.0
100,10-Fold CV,R2,-0.03830262702782222,0.0
100,10-Fold CV,RMSE,-0.020038786473580428,0.0028023874532185416
100,10-Fold CV,Correlation,-0.16802509269793398,0.0
100,10-Fold CV,R2,-0.2022097467688162,0.0
100,10-Fold CV,RMSE,0.0073167628926642525,0.0019791201297548622
100,10-Fold CV,Correlation,0.013465994548694135,0.0
100,10-Fold CV,R2,-0.11064540617122987,0.0
100,10-Fold CV,RMSE,-0.03801883827528718,0.001991643464316669
100,10-Fold CV,Correlation,-0.01298337527473974,0.0
100,10-Fold CV,R2,-0.08654481936748579,0.0
100,10-Fold CV,RMSE,-0.008038944510884827,0.0037936459782411517
100,LOOCV,Correlation,0.1830279373615355,0.0
100,LOOCV,R2,0.18007316570165388,0.0
100,LOOCV,RMSE,-0.028179084943671606,0.022730708420037393
100,LOOCV,Correlation,-0.07702670511594234,0.0
100,LOOCV,R2,-0.0002180176922761956,0.0
100,LOOCV,RMSE,0.04484699707331352,0.029813699117750378
100,LOOCV,Correlation,-0.24097044627076109,0.0
100,LOOCV,R2,-0.0750150037323352,0.0
100,LOOCV,RMSE,0.025252053202066083,0.023313766272459714
100,LOOCV,Correlation,-0.12327757174479011,0.0
100,LOOCV,R2,-0.06166092982594043,0.0
100,LOOCV,RMSE,-0.010186398380880424,0.02691715653573818
100,LOOCV,Correlation,-0.1750997227767811,0.0
100,LOOCV,R2,-0.06911686812119215,0.0
100,LOOCV,RMSE,0.03159851263735025,0.024481827388639497
100,LOOCV,Correlation,-0.1698656990839975,0.0
100,LOOCV,R2,-0.08581269575776566,0.0
100,LOOCV,RMSE,0.00395254754710872,0.028890467508163983
100,LOOCV,Correlation,-0.0844114798585977,0.0
100,LOOCV,R2,-0.07016814062199764,0.0
100,LOOCV,RMSE,-0.005278882944935059,0.028731877896428157
100,LOOCV,Correlation,-0.053483708640574744,0.0
100,LOOCV,R2,0.004019775929647029,0.0
100,LOOCV,RMSE,-0.001665133145837161,0.02923797040079428
100,LOOCV,Correlation,-0.20649048652444205,0.0
100,LOOCV,R2,-0.1384887834376956,0.0
100,LOOCV,RMSE,-0.010625649290992412,0.020595120645615007
100,LOOCV,Correlation,-0.1945234492502498,0.0
100,LOOCV,R2,-0.10436647971480192,0.0
100,LOOCV,RMSE,0.025385150997328965,0.028466220940575968
100,LOOCV,Correlation,-0.19592767583578335,0.0
100,LOOCV,R2,-0.08072415750812438,0.0
100,LOOCV,RMSE,0.03186893375806327,0.029989434116630517
100,LOOCV,Correlation,-0.1954544473305299,0.0
100,LOOCV,R2,-0.09181715873097644,0.0
100,LOOCV,RMSE,0.03165878252416959,0.02627338937506426
100,LOOCV,Correlation,-0.027143385042068605,0.0
100,LOOCV,R2,-0.01946079449827312,0.0
100,LOOCV,RMSE,-0.018744444351800726,0.019579032435653024
100,LOOCV,Correlation,-0.1044876104690409,0.0
100,LOOCV,R2,-0.06386501443099675,0.0
100,LOOCV,RMSE,0.004002556246094857,0.025964989737727377
100,LOOCV,Correlation,-0.011209075855898802,0.0
100,LOOCV,R2,-0.0008691060931276806,0.0
100,LOOCV,RMSE,0.0006360179505775498,0.022049743054214265
100,LOOCV,Correlation,0.01781308743985159,0.0
100,LOOCV,R2,0.021253303154415926,0.0
100,LOOCV,RMSE,-0.003353728520605781,0.02607625808419267
100,LOOCV,Correlation,-0.17637111464823976,0.0
100,LOOCV,R2,-0.11325394290335851,0.0
100,LOOCV,RMSE,0.017374852351083825,0.026689660277659934
100,LOOCV,Correlation,0.03271401698476285,0.0
100,LOOCV,R2,0.0854815320975836,0.0
100,LOOCV,RMSE,-0.014218089825276226,0.026019367410444545
100,LOOCV,Correlation,0.2531518799555946,0.0
100,LOOCV,R2,0.23413439128370273,0.0
100,LOOCV,RMSE,-0.027224595431256993,0.025115712251811043
100,LOOCV,Correlation,-0.01016424099632667,0.0
100,LOOCV,R2,0.07131462941729394,0.0
100,LOOCV,RMSE,0.0025321394516013562,0.024051631800207852
100,LOOCV,Correlation,0.006189377341812829,0.0
100,LOOCV,R2,0.0460395309723482,0.0
100,LOOCV,RMSE,-0.007635346076895699,0.027050301292060236
100,LOOCV,Correlation,0.20431919596764864,0.0
100,LOOCV,R2,0.26024939375399325,0.0
100,LOOCV,RMSE,-0.013160155365056325,0.02424167650213777
100,LOOCV,Correlation,-0.2572133811895632,0.0
100,LOOCV,R2,-0.1082878689669584,0.0
100,LOOCV,RMSE,0.028756739668734987,0.029166195497795006
100,LOOCV,Correlation,-0.1565009082159751,0.0
100,LOOCV,R2,-0.11979433436595144,0.0
100,LOOCV,RMSE,0.015839490290141867,0.0287462722645095
100,LOOCV,Correlation,0.027097659583037184,0.0
100,LOOCV,R2,0.02760068688804615,0.0
100,LOOCV,RMSE,0.0010382189135605402,0.028271470925798445
